#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=9.130863853; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.516168018; x=17}
#"Frequency / GHz"	"S1,1 (23) [Magnitude]"
#-----------------------------------------
1.0000000000000	-2.9730939218412
1.0039999485016	-2.9827176884815
1.0080000162125	-2.9937799609597
1.0119999647141	-3.0066498718945
1.0160000324249	-3.0217044105379
1.0199999809265	-3.0393218556646
1.0240000486374	-3.0598851508091
1.0279999971390	-3.0837859443613
1.0319999456406	-3.1114200142300
1.0360000133514	-3.1431950947659
1.0399999618530	-3.1795301364095
1.0440000295639	-3.2208592501848
1.0479999780655	-3.2676330747282
1.0520000457764	-3.3203243265467
1.0559999942780	-3.3794274001589
1.0599999427795	-3.4454689374617
1.0640000104904	-3.5190043178045
1.0679999589920	-3.6006280918997
1.0720000267029	-3.6909760556234
1.0759999752045	-3.7907292663502
1.0800000429153	-3.9006292201480
1.0839999914169	-4.0214716331077
1.0880000591278	-4.1541218390714
1.0920000076294	-4.2995214317786
1.0959999561310	-4.4586968582147
1.1000000238419	-4.6327679198375
1.1039999723434	-4.8229643615016
1.1080000400543	-5.0306281410652
1.1119999885559	-5.2572377786400
1.1160000562668	-5.5044160106995
1.1200000047684	-5.7739490468602
1.1239999532700	-6.0678032286331
1.1280000209808	-6.3881410932759
1.1319999694824	-6.7373432350325
1.1360000371933	-7.1180137908529
1.1399999856949	-7.5329894245293
1.1440000534058	-7.9853271169446
1.1480000019073	-8.4782531752955
1.1519999504089	-9.0150599467142
1.1560000181198	-9.5988742358194
1.1599999666214	-10.232238751121
1.1640000343323	-10.916298736790
1.1679999828339	-11.649372107768
1.1720000505447	-12.424432566786
1.1759999990463	-13.224949410348
1.1799999475479	-14.018736795285
1.1840000152588	-14.750836548066
1.1879999637604	-15.340586532648
1.1920000314713	-15.693628505112
1.1959999799728	-15.736528374220
1.2000000476837	-15.456969626745
1.2039999961853	-14.911493285021
1.2079999446869	-14.192175012189
1.2120000123978	-13.386570685902
1.2159999608994	-12.558252963524
1.2200000286102	-11.746168897920
1.2239999771118	-10.971197893060
1.2280000448227	-10.242912982387
1.2319999933243	-9.5643604342948
1.2359999418259	-8.9350777008246
1.2400000095367	-8.3528364229361
1.2439999580383	-7.8146047518892
1.2480000257492	-7.3170918281877
1.2519999742508	-6.8570176613904
1.2560000419617	-6.4312573574055
1.2599999904633	-6.0369015645335
1.2640000581741	-5.6712775427925
1.2680000066757	-5.3319475034545
1.2719999551773	-5.0166972528655
1.2760000228882	-4.7235254825525
1.2799999713898	-4.4506166027310
1.2840000391006	-4.1963281050113
1.2879999876022	-3.9591728784805
1.2920000553131	-3.7378042867348
1.2960000038147	-3.5309984564836
1.2999999523163	-3.3376461056235
1.3040000200272	-3.1567372431250
1.3079999685287	-2.9873542646113
1.3120000362396	-2.8286622026861
1.3159999847412	-2.6798975345393
1.3200000524521	-2.5403651490944
1.3240000009537	-2.4094305503248
1.3279999494553	-2.2865131112635
1.3320000171661	-2.1710806134016
1.3359999656677	-2.0626466358746
1.3400000333786	-1.9607659297714
1.3439999818802	-1.8650305162290
1.3480000495911	-1.7750644335851
1.3519999980927	-1.6905242024829
1.3559999465942	-1.6110921712747
1.3600000143051	-1.5364782148453
1.3639999628067	-1.4664147557453
1.3680000305176	-1.4006554995000
1.3719999790192	-1.3389728929460
1.3760000467300	-1.2811591456585
1.3799999952316	-1.2270195900144
1.3839999437332	-1.1763768649044
1.3880000114441	-1.1290670245055
1.3919999599457	-1.0849369361774
1.3960000276566	-1.0438473157115
1.3999999761581	-1.0056668906230
1.4040000438690	-0.97027460676208
1.4079999923706	-0.93755870251296
1.4119999408722	-0.90741616056162
1.4160000085831	-0.87974802992491
1.4199999570847	-0.85446593764430
1.4240000247955	-0.83148407984063
1.4279999732971	-0.81072235312320
1.4320000410080	-0.79210780987050
1.4359999895096	-0.77556987509053
1.4400000572205	-0.76104187680858
1.4440000057220	-0.74846092312133
1.4479999542236	-0.73776639330351
1.4520000219345	-0.72890117059994
1.4559999704361	-0.72180945340956
1.4600000381470	-0.71643730351365
1.4639999866486	-0.71273347554900
1.4680000543594	-0.71064594181169
1.4720000028610	-0.71012431723601
1.4759999513626	-0.71111824181173
1.4800000190735	-0.71357920109706
1.4839999675751	-0.71745639706412
1.4880000352859	-0.72270127035597
1.4919999837875	-0.72926197675796
1.4960000514984	-0.73708961793196
1.5000000000000	-0.74613088784916
1.5039999485016	-0.75633560041018
1.5080000162125	-0.76764987366667
1.5119999647141	-0.78001809384602
1.5160000324249	-0.79338777388042
1.5199999809265	-0.80770089069650
1.5240000486374	-0.82290090900747
1.5279999971390	-0.83893123459612
1.5319999456406	-0.85573108447796
1.5360000133514	-0.87324300138099
1.5399999618530	-0.89140626256986
1.5440000295639	-0.91016244691398
1.5479999780655	-0.92944903871297
1.5520000457764	-0.94920896607113
1.5559999942780	-0.96938032174812
1.5599999427795	-0.98990748775953
1.5640000104904	-1.0107307606928
1.5679999589920	-1.0317941786137
1.5720000267029	-1.0530449593117
1.5759999752045	-1.0744301447168
1.5800000429153	-1.0959005999528
1.5839999914169	-1.1174079929792
1.5880000591278	-1.1389091188330
1.5920000076294	-1.1603628085063
1.5959999561310	-1.1817325021029
1.6000000238419	-1.2029850067700
1.6039999723434	-1.2240897290913
