#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=9.383630161; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.510584754; x=17}
#"Frequency / GHz"	"S1,1 (48) [Magnitude]"
#-----------------------------------------
1.0000000000000	-2.9729433820917
1.0039999485016	-2.9825106319155
1.0080000162125	-2.9935170141701
1.0119999647141	-3.0063318280473
1.0160000324249	-3.0213340546040
1.0199999809265	-3.0388999707457
1.0240000486374	-3.0594145601721
1.0279999971390	-3.0832686420542
1.0319999456406	-3.1108579404501
1.0360000133514	-3.1425908155364
1.0399999618530	-3.1788861612643
1.0440000295639	-3.2201782048944
1.0479999780655	-3.2669183465264
1.0520000457764	-3.3195794440546
1.0559999942780	-3.3786557067252
1.0599999427795	-3.4446736273358
1.0640000104904	-3.5181898851782
1.0679999589920	-3.5997986747235
1.0720000267029	-3.6901356176819
1.0759999752045	-3.7898852574645
1.0800000429153	-3.8997848644628
1.0839999914169	-4.0206333205745
1.0880000591278	-4.1532975679237
1.0920000076294	-4.2987185263787
1.0959999561310	-4.4579239557581
1.1000000238419	-4.6320360259857
1.1039999723434	-4.8222836135730
1.1080000400543	-5.0300127456448
1.1119999885559	-5.2567014176362
1.1160000562668	-5.5039759429333
1.1200000047684	-5.7736247423263
1.1239999532700	-6.0676168779238
1.1280000209808	-6.3881212868934
1.1319999694824	-6.7375195423512
1.1360000371933	-7.1184233303001
1.1399999856949	-7.5336758082445
1.1440000534058	-7.9863402677254
1.1480000019073	-8.4796565482479
1.1519999504089	-9.0169246073657
1.1560000181198	-9.6012919204204
1.1599999666214	-10.235310513689
1.1640000343323	-10.920145201855
1.1679999828339	-11.654127167739
1.1720000505447	-12.430231543419
1.1759999990463	-13.231897273300
1.1799999475479	-14.026837726089
1.1840000152588	-14.759886424163
1.1879999637604	-15.350043835108
1.1920000314713	-15.702583457139
1.1959999799728	-15.743949753750
1.2000000476837	-15.462143582905
1.2039999961853	-14.914263485349
1.2079999446869	-14.192843674488
1.2120000123978	-13.385617250714
1.2159999608994	-12.556144592302
1.2200000286102	-11.743275917484
1.2239999771118	-10.967799790674
1.2280000448227	-10.239199139818
1.2319999933243	-9.5604637116726
1.2359999418259	-8.9310955157440
1.2400000095367	-8.3488235322269
1.2439999580383	-7.8106113327020
1.2480000257492	-7.3131444376843
1.2519999742508	-6.8531411477212
1.2560000419617	-6.4274662327367
1.2599999904633	-6.0332012426636
1.2640000581741	-5.6676751733515
1.2680000066757	-5.3284437951838
1.2719999551773	-5.0132965784670
1.2760000228882	-4.7202255705149
1.2799999713898	-4.4474168953395
1.2840000391006	-4.1932264410494
1.2879999876022	-3.9561686382599
1.2920000553131	-3.7348932489514
1.2960000038147	-3.5281783500094
1.2999999523163	-3.3349136947065
1.3040000200272	-3.1540904064596
1.3079999685287	-2.9847901180901
1.3120000362396	-2.8261769397833
1.3159999847412	-2.6774880798194
1.3200000524521	-2.5380295603603
1.3240000009537	-2.4071651133797
1.3279999494553	-2.2843159147871
1.3320000171661	-2.1689482030129
1.3359999656677	-2.0605782780745
1.3400000333786	-1.9587574735662
1.3439999818802	-1.8630803699237
1.3480000495911	-1.7731711431297
1.3519999980927	-1.6886850850336
1.3559999465942	-1.6093053538429
1.3600000143051	-1.5347429275786
1.3639999628067	-1.4647287416201
1.3680000305176	-1.3990169872622
1.3719999790192	-1.3373808717783
1.3760000467300	-1.2796117286261
1.3799999952316	-1.2255160412847
1.3839999437332	-1.1749169964138
1.3880000114441	-1.1276487101773
1.3919999599457	-1.0835601697657
1.3960000276566	-1.0425108999381
1.3999999761581	-1.0043698663314
1.4040000438690	-0.96901724987376
1.4079999923706	-0.93634083003719
1.4119999408722	-0.90623651166043
1.4160000085831	-0.87860721176213
1.4199999570847	-0.85336231254075
1.4240000247955	-0.83041781842254
1.4279999732971	-0.80969431944967
1.4320000410080	-0.79111775117141
1.4359999895096	-0.77461755811181
1.4400000572205	-0.76012781270432
