#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=9.425528058; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.50966467; x=17}
#"Frequency / GHz"	"S1,1 (52) [Magnitude]"
#-----------------------------------------
1.0000000000000	-2.9729209721772
1.0039999485016	-2.9824798487094
1.0080000162125	-2.9934771079993
1.0119999647141	-3.0062849939348
1.0160000324249	-3.0212778397345
1.0199999809265	-3.0388363600404
1.0240000486374	-3.0593422418279
1.0279999971390	-3.0831874939698
1.0319999456406	-3.1107698513359
1.0360000133514	-3.1424947528124
1.0399999618530	-3.1787839333664
1.0440000295639	-3.2200679097937
1.0479999780655	-3.2668017229687
1.0520000457764	-3.3194563028985
1.0559999942780	-3.3785275849161
1.0599999427795	-3.4445400773312
1.0640000104904	-3.5180509149696
1.0679999589920	-3.5996549635074
1.0720000267029	-3.6899887216455
1.0759999752045	-3.7897345493659
1.0800000429153	-3.8996322318441
1.0839999914169	-4.0204798897181
1.0880000591278	-4.1531432273131
1.0920000076294	-4.2985649324157
1.0959999561310	-4.4577712853635
1.1000000238419	-4.6318875968049
1.1039999723434	-4.8221400807899
1.1080000400543	-5.0298755686741
1.1119999885559	-5.2565731313943
1.1160000562668	-5.5038593363257
1.1200000047684	-5.7735232439776
1.1239999532700	-6.0675337693087
1.1280000209808	-6.3880605021513
1.1319999694824	-6.7374857244323
1.1360000371933	-7.1184221762310
1.1399999856949	-7.5337150563561
1.1440000534058	-7.9864291463875
1.1480000019073	-8.4798035416123
1.1519999504089	-9.0171427011248
1.1560000181198	-9.6015952140807
1.1599999666214	-10.235717957198
1.1640000343323	-10.920677745813
1.1679999828339	-11.654811386167
1.1720000505447	-12.431091271139
1.1759999990463	-13.232957451318
1.1799999475479	-14.028108407582
1.1840000152588	-14.761349319632
1.1879999637604	-15.351621096213
1.1920000314713	-15.704133567138
1.1959999799728	-15.745303336917
1.2000000476837	-15.463163694510
1.2039999961853	-14.914910278412
1.2079999446869	-14.193146011461
1.2120000123978	-13.385642884934
1.2159999608994	-12.555964068988
1.2200000286102	-11.742948815062
1.2239999771118	-10.967370697180
1.2280000448227	-10.238703973015
1.2319999933243	-9.5599252153083
1.2359999418259	-8.9305276216392
1.2400000095367	-8.3482419703489
1.2439999580383	-7.8100212767523
1.2480000257492	-7.3125563121302
1.2519999742508	-6.8525564080908
1.2560000419617	-6.4268865913771
1.2599999904633	-6.0326322114370
1.2640000581741	-5.6671160001744
1.2680000066757	-5.3278967860990
1.2719999551773	-5.0127614451656
1.2760000228882	-4.7197051432978
1.2799999713898	-4.4469087778829
1.2840000391006	-4.1927326312776
1.2879999876022	-3.9556876652554
