iter	Logloss
902	0.0296057019
903	0.02951436584
904	0.0294755005
905	0.0294490432
906	0.02943006023
907	0.0293765584
908	0.02935505879
909	0.02934623186
910	0.0292981035
911	0.0292551027
912	0.02920949039
913	0.02916054679
914	0.02909331475
915	0.0290517379
916	0.02900576697
917	0.02893677238
918	0.02890788721
919	0.02881154515
920	0.0287728741
921	0.02869240172
922	0.02858686264
923	0.02856446774
924	0.02853288387
925	0.02850967623
926	0.02848815864
927	0.02844502409
928	0.02841755049
929	0.0283895022
930	0.02836329061
931	0.02834875866
932	0.02826808756
933	0.02822142843
934	0.02818274907
935	0.02811800431
936	0.02802657137
937	0.02802212162
938	0.02795827977
939	0.02788271145
940	0.02784625394
941	0.02780073686
942	0.02776400247
943	0.02770695532
944	0.02765954806
945	0.02764823843
946	0.02758611995
947	0.02753733428
948	0.02751209134
949	0.02747896597
950	0.0274616854
951	0.02745761614
952	0.02743805581
953	0.02733318391
954	0.02728911041
955	0.02725877251
956	0.02716655675
957	0.02714458678
958	0.02706032927
959	0.02704157914
960	0.02703506087
961	0.0269847666
962	0.02694776104
963	0.02687390541
964	0.02683518296
965	0.02677664555
966	0.02675229362
967	0.0266759817
968	0.02656326833
969	0.02649811824
970	0.0264782644
971	0.02645685731
972	0.02639830383
973	0.0263458045
974	0.02633893394
975	0.02625292225
976	0.02619512593
977	0.02613110906
978	0.02608648817
979	0.02604626298
980	0.02603495682
981	0.02601691836
982	0.02598299366
983	0.02592414786
984	0.02586565452
985	0.02582937569
986	0.02581216894
987	0.02578491749
988	0.02572942314
989	0.02570279619
990	0.02569281296
991	0.02565010993
992	0.02559943967
993	0.0255072634
994	0.02547224251
995	0.02541992578
996	0.02538134709
997	0.02536770054
998	0.0252946945
999	0.02528307832
1000	0.02525012579
1001	0.02524355603
1002	0.02521895811
1003	0.02516426872
1004	0.02512837613
1005	0.02506075483
1006	0.02505526328
1007	0.02504330893
1008	0.02501385856
1009	0.02496459489
1010	0.0249549175
1011	0.02491796004
1012	0.02489809392
1013	0.02487880497
1014	0.02487505366
1015	0.0248706103
1016	0.02481646092
1017	0.02478481848
1018	0.02477650505
1019	0.02474586079
1020	0.02469966345
1021	0.02466132197
1022	0.02462566832
1023	0.02461055676
1024	0.02460793616
1025	0.02451862222
1026	0.02448716924
1027	0.0244306312
1028	0.02441230536
1029	0.02434331205
1030	0.02433385176
1031	0.02428527665
1032	0.02424263265
1033	0.02421972095
1034	0.0242021337
1035	0.02418125227
1036	0.02414724021
1037	0.02410391766
1038	0.02407658789
1039	0.02400390071
1040	0.02396421705
1041	0.02394965535
1042	0.02392357457
1043	0.02389436596
1044	0.02386572309
1045	0.02382187407
1046	0.02379994481
1047	0.02378042689
1048	0.02374132196
1049	0.02372759782
1050	0.0236978687
1051	0.02369139394
1052	0.02366144169
1053	0.02360620215
1054	0.02356063986
1055	0.02349712597
1056	0.02348631769
1057	0.02347796173
1058	0.02345907412
1059	0.0234068538
1060	0.023390123
1061	0.02337873981
1062	0.02333333064
1063	0.02332662148
1064	0.02328560425
1065	0.02326927149
1066	0.0232171068
1067	0.02320409251
1068	0.02316244658
1069	0.02314052551
1070	0.02309274766
1071	0.02307314427
1072	0.02305466344
1073	0.02303333577
1074	0.02298085755
1075	0.02291792321
1076	0.02290878543
1077	0.02288237363
1078	0.02282905236
1079	0.02281628663
1080	0.02280334899
1081	0.02276861571
1082	0.02274706445
1083	0.02270767059
1084	0.02266193087
1085	0.02265745104
1086	0.02263814405
1087	0.0226172271
1088	0.02256435751
1089	0.02255154974
1090	0.02253555541
1091	0.02249609965
1092	0.0224674801
1093	0.02241973327
1094	0.02240720313
1095	0.02231708068
1096	0.02229690316
1097	0.022284703
1098	0.02226050689
1099	0.02224831464
1100	0.02223125759
1101	0.02219327283
1102	0.022153659
1103	0.02213776167
1104	0.02212881285
1105	0.02211686843
1106	0.02210173526
1107	0.02206873014
1108	0.02202215748
1109	0.02198521327
1110	0.02196585013
1111	0.02193566801
1112	0.02189144624
1113	0.02188844184
1114	0.02187265963
1115	0.0218555828
1116	0.02178343264
1117	0.02174942517
1118	0.0216766042
1119	0.02163575464
1120	0.02160641798
1121	0.02154467731
1122	0.02148446999
1123	0.02147332026
1124	0.02142560695
1125	0.02134133156
1126	0.02133573755
1127	0.02130944173
1128	0.02126792671
1129	0.02121337644
1130	0.0212026947
1131	0.02117558829
1132	0.02113588906
1133	0.02111786369
1134	0.02110551821
1135	0.0210733112
1136	0.02104888214
1137	0.02100447589
1138	0.02099887405
1139	0.02096051088
1140	0.02090543624
1141	0.02089644891
1142	0.02085722598
1143	0.02080546983
1144	0.02078262042
1145	0.02072765861
1146	0.02071473374
1147	0.020685013
1148	0.02066606463
1149	0.02061317179
1150	0.02057245524
1151	0.0205228349
1152	0.02050116429
1153	0.02049610123
1154	0.02044886798
1155	0.02043137576
1156	0.02041125471
1157	0.02039110165
1158	0.02036823056
1159	0.02030360628
1160	0.02025453778
1161	0.02021622717
1162	0.02020782497
1163	0.02015001684
1164	0.02013805826
1165	0.02012989303
1166	0.02011704036
1167	0.02009342277
1168	0.02007702329
1169	0.02004097504
1170	0.01999658865
1171	0.01994584765
1172	0.01991417549
1173	0.01987453403
1174	0.01985766975
1175	0.01978978337
1176	0.01975053146
1177	0.01971714492
1178	0.01970070578
1179	0.01969459889
1180	0.01967767654
1181	0.01964689576
1182	0.01962812048
1183	0.01958768919
1184	0.01955112306
1185	0.01950681014
1186	0.01949098082
1187	0.01947076912
1188	0.01942144904
1189	0.01938811558
1190	0.01933412507
1191	0.01930165288
1192	0.01927310087
1193	0.01926978407
1194	0.01922873443
1195	0.0192014607
1196	0.01916423149
1197	0.01914427608
1198	0.01911852563
1199	0.01911278088
1200	0.01908037022
1201	0.0190771136
1202	0.01906845069
1203	0.01903851394
1204	0.01900082953
1205	0.01898080564
1206	0.01895668086
1207	0.01894150178
1208	0.0189286038
1209	0.01891685491
1210	0.01891000846
1211	0.01888723875
1212	0.01886380332
1213	0.01883100117
1214	0.01882581264
1215	0.01880271203
1216	0.01879448451
1217	0.01878449965
1218	0.01876579665
1219	0.0187579719
1220	0.01872893984
1221	0.01870940635
1222	0.01869681504
1223	0.01868865719
1224	0.01866352618
1225	0.01861827198
1226	0.01858039026
1227	0.01857427257
1228	0.01855168844
1229	0.01853603761
1230	0.01852624759
1231	0.01851784418
1232	0.01849751654
1233	0.01847989553
1234	0.0184444294
1235	0.01843437816
1236	0.01840872838
1237	0.01837506699
1238	0.0183695094
1239	0.01834448217
1240	0.01831359397
1241	0.01829669112
1242	0.01825173782
1243	0.01822773136
1244	0.01818603165
1245	0.01814145006
1246	0.01813603854
1247	0.01812377585
1248	0.01811466113
1249	0.01810965577
1250	0.01808615493
1251	0.01808143809
1252	0.0180315438
1253	0.01799860862
1254	0.01797820685
1255	0.01795627842
1256	0.01795400111
1257	0.01794795833
1258	0.01791486412
1259	0.01789291547
1260	0.01788047458
1261	0.01785826862
1262	0.01782157502
1263	0.0178158192
1264	0.01778136823
1265	0.01777736014
1266	0.01775485044
1267	0.01772926985
1268	0.01768053157
1269	0.01765149132
1270	0.01763329996
1271	0.01761985495
1272	0.01760563679
1273	0.01760141429
1274	0.01758251989
1275	0.01756848441
1276	0.01752886334
1277	0.01751457439
1278	0.01749319463
1279	0.01747703374
1280	0.01745170276
1281	0.01742696702
1282	0.01740409095
1283	0.01736522143
1284	0.01733058577
1285	0.01729924945
1286	0.0172846516
1287	0.01727208924
1288	0.01726509359
1289	0.01726000532
1290	0.01725573856
1291	0.01724151135
1292	0.01720313381
1293	0.01717506934
1294	0.01716966637
1295	0.01714633741
1296	0.01714281628
1297	0.01713229043
1298	0.01712021831
1299	0.01708264708
1300	0.01706050398
1301	0.01703528624
1302	0.0170048595
1303	0.01699763728
1304	0.01695941422
1305	0.01693072625
1306	0.01692183908
1307	0.01690064544
1308	0.01684571296
1309	0.01681195802
1310	0.01678420215
1311	0.01675722452
1312	0.01674084668
1313	0.01672396486
1314	0.01671136173
1315	0.01668694355
1316	0.01665019285
1317	0.01662012257
1318	0.0166058456
1319	0.0165882805
1320	0.01656570693
1321	0.01655482558
1322	0.0165423408
1323	0.01653854958
1324	0.01652202601
1325	0.01651642457
1326	0.01647668271
1327	0.01647277848
1328	0.01646589448
1329	0.01643334188
1330	0.01642875432
1331	0.01642499706
1332	0.01639797689
1333	0.01639029266
1334	0.01634725722
1335	0.01634346488
1336	0.01631115606
1337	0.01628109536
1338	0.01625613988
1339	0.01623780656
1340	0.01623301575
1341	0.01621104833
1342	0.01619336114
1343	0.01618090014
1344	0.01617646397
1345	0.01616643084
1346	0.01614389149
1347	0.01614073052
1348	0.01613771089
1349	0.01611666443
1350	0.01609147784
1351	0.01606241682
1352	0.01603518703
1353	0.01602366991
1354	0.01600442293
1355	0.01598305408
1356	0.01595624354
1357	0.01593882366
1358	0.0159330149
1359	0.01591151947
1360	0.0158767077
1361	0.01583675489
1362	0.01582109381
1363	0.01580046228
1364	0.01576900969
1365	0.01575640172
1366	0.01573992561
1367	0.01573607802
1368	0.01573268312
1369	0.01569498363
1370	0.01569183026
1371	0.01567830322
1372	0.01565108515
1373	0.01562756743
1374	0.01561238627
1375	0.01561111003
1376	0.01559287141
1377	0.01557816627
1378	0.0155637388
1379	0.01554208669
1380	0.01552704309
1381	0.01550545552
1382	0.01547519861
1383	0.01546561389
1384	0.01546443253
1385	0.01543740382
1386	0.01540890614
1387	0.01539811855
1388	0.01537570403
1389	0.01536169023
1390	0.01533314317
1391	0.01531352858
1392	0.01529485333
1393	0.01527433279
1394	0.01526353309
1395	0.01523508281
1396	0.015201496
1397	0.01518431068
1398	0.01517211084
1399	0.01514732563
1400	0.01513307549
1401	0.01510932658
1402	0.01509939965
1403	0.01509481857
1404	0.01506031271
1405	0.01504206899
1406	0.01503363435
1407	0.01500626031
1408	0.01498129334
1409	0.01496867337
1410	0.01495870773
1411	0.01492845478
1412	0.01489567551
1413	0.01486634974
1414	0.01485240198
1415	0.01483089765
1416	0.01481189917
1417	0.0147855169
1418	0.01476402341
1419	0.01473860186
1420	0.0147331424	0.01694789567
1425	0.01693019475
1426	0.01691930922
1427	0.01689541563
1428	0.01686770004
1429	0.01685130406
1430	01427	0.0146331431	01428	0.0146001432	01429	0.01459750759
1430	0.01459129829
1431	0.01456813232
1432	0.01454991942
1433	0.01454319414
1434	0.014521438	0.1435	0.014521439	0.1436	0.014501440	0.1437	0.014491441	0.01663204708
1442	0.01661770902
1443	0.01660159494
1444	0.01658219253
1445	0.01658044153
1446	0.01656855376
1447	0.01656636082
1448	0.01654431262
1449	0.01652158373
1450	0.1447	0.014341451	0.01650608274
1452	0.01647932564
1453	0.01645254824
1454	1451	0.01427871455	1452	0.01426770901
1453	0.01425311457	0.01638302117
1458	0.01637778155
1459	0.01635246252
1460	0.01635232588
1461	0.01634572072
1462	0.01634106271
1463	0.0163392529
1464	0.0163183328
1465	0.01629040125
1466	0.01628403407
1467	0.01628261137
1468	0.01627910926
1469	0.01627477428
1470	0.01624984192
1471	0.01624344815
1472	0.01621618416
1473	0.01621485649
1474	0.01619161304
1475	0.01616994038
1476	0.01616583032
1477	0.01612738681
1478	0.01610343481
1479	0.01610035063
1480	0.01608631674
1481	0.01604275461
1482	0.01603363125
1483	0.01601334622
1484	0.01598774802
1485	0.01598771677
1486	0.01596756853
1487	0.01595386146
1488	0.01593618235
1489	0.01592468455
1490	0.01590363738
1491	0.01588972973
1492	0.01587661458
1493	0.01586070658
1494	0.01582064943
1495	0.01580942121
1496	0.01579140125
1497	0.01579053207
1498	0.0157672599
1499	0.01575154513
364
1497	0.01364241346
1498	0.01362846269
1499	0.01361707957
