FREQ,S11
2.714999914,-5.9636346
2.730000019,-6.112389707
2.744999886,-6.264248363
2.75999999,-6.419087813
2.775000095,-6.576872866
2.789999962,-6.737646297
2.805000067,-6.901515524
2.819999933,-7.068635818
2.835000038,-7.239185237
2.849999905,-7.413337832
2.86500001,-7.591229899
2.880000114,-7.772927708
2.894999981,-7.958394392
2.910000086,-8.147460019
2.924999952,-8.339778939
2.940000057,-8.534812987
2.954999924,-8.73181745
2.970000029,-8.929813433
2.984999895,-9.127604515
3,-9.323787157
3.015000105,-9.516785626
3.029999971,-9.70490176
3.045000076,-9.886391225
3.059999943,-10.05954589
3.075000048,-10.22279385
3.089999914,-10.37480856
3.105000019,-10.51459024
3.119999886,-10.6415594
3.13499999,-10.75560532
3.150000095,-10.8570993
3.164999962,-10.94688144
3.180000067,-11.0262058
3.194999933,-11.09665457
3.210000038,-11.16003896
3.224999905,-11.21828601
3.24000001,-11.27332353
3.255000114,-11.3269852
3.269999981,-11.3809082
3.285000086,-11.43647114
3.299999952,-11.4947277
3.315000057,-11.55637429
3.329999924,-11.62172304
3.345000029,-11.69068647
3.359999895,-11.76279465
3.375,-11.83720233
3.390000105,-11.91273471
3.404999971,-11.98793544
3.420000076,-12.06113667
3.434999943,-12.13055125
3.450000048,-12.19436917
3.464999914,-12.25087451
3.480000019,-12.29855949
3.494999886,-12.33623385
3.50999999,-12.36311925
3.525000095,-12.3789074
3.539999962,-12.38379411
3.555000067,-12.37847322
3.569999933,-12.36409112
3.585000038,-12.34217606
3.599999905,-12.31454753
3.61500001,-12.28320885
3.630000114,-12.25025809
3.644999981,-12.21778751
3.660000086,-12.18781074
3.674999952,-12.16220616
3.690000057,-12.14267558
3.704999924,-12.13071627
3.720000029,-12.12761581
3.734999895,-12.13444977
3.75,-12.15209472
3.765000105,-12.18124538
3.779999971,-12.22244324
3.795000076,-12.27609194
3.809999943,-12.34249305
3.825000048,-12.42187852
3.839999914,-12.51444353
3.855000019,-12.62036961
3.869999886,-12.73987352
3.88499999,-12.87322863
3.900000095,-13.02080036
3.914999962,-13.18308289
3.930000067,-13.36072571
3.944999933,-13.55456678
3.960000038,-13.76565995
3.974999905,-13.99530567
3.99000001,-14.2450736
4.005000114,-14.51684465
4.019999981,-14.81283199
4.034999847,-15.13562616
4.050000191,-15.4882394
4.065000057,-15.8741573
4.079999924,-16.29742343
4.09499979,-16.76270825
4.110000134,-17.27542764
4.125,-17.84185576
4.139999866,-18.46925091
4.15500021,-19.16593744
4.170000076,-19.94123925
4.184999943,-20.80503485
4.199999809,-21.76630523
4.215000153,-22.82930369
4.230000019,-23.98417089
4.244999886,-25.18590392
4.260000229,-26.31511958
4.275000095,-27.1382757
4.289999962,-27.36399033
4.304999828,-26.87378312
4.320000172,-25.85293049
4.335000038,-24.59451598
4.349999905,-23.3030491
4.364999771,-22.07521992
4.380000114,-20.94467908
4.394999981,-19.91667636
4.409999847,-18.98549452
4.425000191,-18.14202469
4.440000057,-17.37681647
4.454999924,-16.68117761
4.46999979,-16.04749661
4.485000134,-15.4692449
4.5,-14.94086861
4.514999866,-14.45765619
4.53000021,-14.01560982
4.545000076,-13.61132689
4.559999943,-13.2419074
4.574999809,-12.90486524
4.590000153,-12.59807038
4.605000019,-12.31968219
4.619999886,-12.0681079
4.635000229,-11.8419622
4.650000095,-11.64003539
4.664999962,-11.46125817
4.679999828,-11.30468564
4.695000172,-11.16947089
4.710000038,-11.05485179
4.724999905,-10.96012849
4.739999771,-10.88465904
4.755000114,-10.82784446
4.769999981,-10.78912026
4.784999847,-10.76794999
4.800000191,-10.76382647
4.815000057,-10.77626488
4.829999924,-10.80480675
4.84499979,-10.84902441
4.860000134,-10.90852548
4.875,-10.98296716
4.889999866,-11.07206172
4.90500021,-11.17560276
4.920000076,-11.29347222
4.934999943,-11.4256639
4.949999809,-11.57231134
4.965000153,-11.7336972
4.980000019,-11.91028465
4.994999886,-12.10273354
5.010000229,-12.31191441
5.025000095,-12.53891803
5.039999962,-12.78506241
5.054999828,-13.05187437
5.070000172,-13.34107014
5.085000038,-13.65450066
5.099999905,-13.99405228
5.114999771,-14.36150152
5.130000114,-14.75826457
5.144999981,-15.18500172
5.159999847,-15.64099526
5.175000191,-16.12319028
5.190000057,-16.62475895
5.204999924,-17.13308921
5.21999979,-17.62728616
5.235000134,-18.07582291
5.25,-18.43605181
5.264999866,-18.65840168
5.28000021,-18.69746372
5.295000076,-18.5275115
5.309999943,-18.15348306
5.324999809,-17.60900887
5.340000153,-16.94308848
5.355000019,-16.20512618
5.369999886,-15.4357723
5.385000229,-14.66432388
5.400000095,-13.90995175
5.414999962,-13.18421104
5.429999828,-12.49341129
5.445000172,-11.84045809
5.460000038,-11.22613069
5.474999905,-10.64991964
5.489999771,-10.11056228
5.505000114,-9.606380443
5.519999981,-9.135486916
5.534999847,-8.695911995
5.550000191,-8.28567399
5.565000057,-7.90283659
5.579999924,-7.545516889
5.59499979,-7.211913098
5.610000134,-6.900312462
5.625,-6.609082892
5.639999866,-6.336689391
5.65500021,-6.081688357
5.670000076,-5.842727187
5.684999943,-5.618551041
5.699999809,-5.407992224
5.715000153,-5.209983817
5.730000019,-5.023544098
5.744999886,-4.847790869
5.760000229,-4.681925765
5.775000095,-4.525241486
5.789999962,-4.377115384
5.804999828,-4.236999777
5.820000172,-4.104419819
5.835000038,-3.978966991
5.849999905,-3.860291391
5.864999771,-3.74808861
5.880000114,-3.642100172
5.894999981,-3.542088117
5.909999847,-3.447845526
5.925000191,-3.359172448
5.940000057,-3.275875254
5.954999924,-3.197759778
5.96999979,-3.124618412
5.985000134,-3.05623269
6,-2.992368254
6.014999866,-2.932765091
6.03000021,-2.877152197
6.045000076,-2.825232804
6.059999943,-2.776697871
6.074999809,-2.731225285
6.090000153,-2.688483288
6.105000019,-2.648141944
6.119999886,-2.609873922
6.135000229,-2.573366416
6.150000095,-2.538327893
6.164999962,-2.504489592
6.179999828,-2.471618956
6.195000172,-2.439518319
6.210000038,-2.408035029
6.224999905,-2.377057104
6.239999771,-2.346517136
6.255000114,-2.316389297
6.269999981,-2.28668735
6.284999847,-2.257457014
6.300000191,-2.228774464
6.315000057,-2.200732678
6.329999924,-2.173439135
6.34499979,-2.147004378
6.360000134,-2.121532198
6.375,-2.097118341
6.389999866,-2.07383925
6.40500021,-2.05174587
6.420000076,-2.030860924
6.434999943,-2.011177557
6.449999809,-1.992657582
6.465000153,-1.975230088
6.480000019,-1.958798713
6.494999886,-1.943237921
6.510000229,-1.928407796
6.525000095,-1.914151318
6.539999962,-1.900309504
6.554999828,-1.8867203
6.570000172,-1.873235242
6.585000038,-1.859721097
6.599999905,-1.846066414
6.614999771,-1.832189957
6.630000114,-1.818045836
6.644999981,-1.80361791
6.659999847,-1.788925952
6.675000191,-1.77402863
6.690000057,-1.759013357
6.704999924,-1.743991642
6.71999979,-1.729100405
6.735000134,-1.71448235
6.75,-1.70029555
6.764999866,-1.686688972
6.78000021,-1.673804391
6.795000076,-1.661766476
6.809999943,-1.650674095
6.824999809,-1.640601591
6.840000153,-1.631586724
6.855000019,-1.623635464
6.869999886,-1.616716711
6.885000229,-1.610765272
6.900000095,-1.605683505
6.914999962,-1.601348339
6.929999828,-1.597611834
6.945000172,-1.594313457
6.960000038,-1.591284284
6.974999905,-1.58835359
6.989999771,-1.585364094
7.005000114,-1.58217077
7.019999981,-1.578653526
7.034999847,-1.574720051
7.050000191,-1.570314399
7.065000057,-1.565413824
7.079999924,-1.5600357
7.09499979,-1.554230067
7.110000134,-1.548081423
7.125,-1.541702792
7.139999866,-1.535226803
7.15500021,-1.528802857
7.170000076,-1.522588264
7.184999943,-1.516734283
7.199999809,-1.511388176
7.215000153,-1.506677942
7.230000019,-1.502707504
7.244999886,-1.499551999
7.260000229,-1.497253532
7.275000095,-1.495819516
7.289999962,-1.495222983
7.304999828,-1.495398408
7.320000172,-1.49624952
7.335000038,-1.497657292
7.349999905,-1.499472059
7.364999771,-1.50153772
7.380000114,-1.50368979
7.394999981,-1.505761551
7.409999847,-1.507600663
7.425000191,-1.509071356
7.440000057,-1.51006197
7.454999924,-1.510493473
7.46999979,-1.510319301
7.485000134,-1.509533462
7.5,-1.508166135
7.514999866,-1.506282169
7.53000021,-1.503982067
7.545000076,-1.501392428
7.559999943,-1.498660891
7.574999809,-1.495950077
7.590000153,-1.493425981
7.605000019,-1.491250677
7.619999886,-1.489578311
7.635000229,-1.488537599
7.650000095,-1.488239351
7.664999962,-1.488754422
7.679999828,-1.490124387
7.695000172,-1.492350934
7.710000038,-1.495400613
7.724999905,-1.499201842
7.739999771,-1.503649102
7.755000114,-1.508612007
7.769999981,-1.513938666
7.784999847,-1.519461926
7.800000191,-1.525011038
7.815000057,-1.530416169
7.829999924,-1.535521586
7.84499979,-1.54019177
7.860000134,-1.544316902
7.875,-1.54782171
7.889999866,-1.550666625
7.90500021,-1.552854381
7.920000076,-1.554422638
7.934999943,-1.555449977
7.949999809,-1.556045955
7.965000153,-1.556348029
7.980000019,-1.556518143
7.994999886,-1.556723133
8.010000229,-1.557139582
8.024999619,-1.55793642
8.039999962,-1.559267804
8.055000305,-1.561267972
8.069999695,-1.56404098
8.085000038,-1.567657983
8.100000381,-1.572153171
8.114999771,-1.577521851
8.130000114,-1.58371808
8.145000458,-1.590657179
8.159999847,-1.598227042
8.175000191,-1.606281052
8.18999958,-1.61465655
8.204999924,-1.623174279
8.220000267,-1.631653171
8.234999657,-1.639917104
8.25,-1.6478027
8.265000343,-1.655172807
8.279999733,-1.661916211
8.295000076,-1.667958247
8.31000042,-1.673265967
8.324999809,-1.677846723
8.340000153,-1.681747168
8.354999542,-1.685055182
8.369999886,-1.687891241
8.385000229,-1.690406383
8.399999619,-1.69276619
8.414999962,-1.695154034
8.430000305,-1.697751345
8.444999695,-1.700734149
8.460000038,-1.704261205
8.475000381,-1.708469496
8.489999771,-1.713461582
8.505000114,-1.71930821
8.520000458,-1.726033809
8.534999847,-1.733627958
8.550000191,-1.742034534
8.56499958,-1.751160084
8.579999924,-1.760877129
8.595000267,-1.771029782
8.609999657,-1.781439709
8.625,-1.791916956
8.640000343,-1.802270294
8.654999733,-1.812313994
8.670000076,-1.821877584
8.68500042,-1.830816649
8.699999809,-1.839016549
8.715000153,-1.846405099
8.729999542,-1.852947544
8.744999886,-1.858653651
8.760000229,-1.863579386
8.774999619,-1.86781724
8.789999962,-1.871496381
8.805000305,-1.874771814
8.819999695,-1.877822742
8.835000038,-1.880832988
8.850000381,-1.883994521
8.864999771,-1.887487056
8.880000114,-1.891470993
8.895000458,-1.896085205
8.909999847,-1.901429687
8.925000191,-1.90756973
8.93999958,-1.914527439
8.954999924,-1.922282082
8.970000267,-1.930768361
8.984999657,-1.93988292
9,-1.949488282
9.015000343,-1.959414486
9.029999733,-1.969472926
9.045000076,-1.979463637
9.06000042,-1.989183117
9.074999809,-1.998436173
9.090000153,-2.007047718
9.104999542,-2.014866492
9.119999886,-2.021777205
9.135000229,-2.027704755
9.149999619,-2.032615684
9.164999962,-2.036525363
9.180000305,-2.039490922
9.194999695,-2.041611981
9.210000038,-2.043024856
9.225000381,-2.043894632
9.239999771,-2.044403661
9.255000114,-2.044748657
9.270000458,-2.045127272
9.284999847,-2.045722295
9.300000191,-2.046703578
9.31499958,-2.048209498
9.329999924,-2.05034674
9.345000267,-2.053180779
9.359999657,-2.05673359
9.375,-2.060984165
9.390000343,-2.065868449
9.404999733,-2.071278844
9.420000076,-2.077079025
9.43500042,-2.083095351
9.449999809,-2.089142396
9.465000153,-2.095018451
9.479999542,-2.100523166
9.494999886,-2.105466243
9.510000229,-2.109672115
9.524999619,-2.112997486
9.539999962,-2.115334271
9.555000305,-2.116614473
9.569999695,-2.116812253
9.585000038,-2.115953968
9.600000381,-2.114106379
9.614999771,-2.111378218
9.630000114,-2.107915385
9.645000458,-2.103893778
9.659999847,-2.099504786
9.675000191,-2.094953947
9.68999958,-2.090443597
9.704999924,-2.08616481
9.720000267,-2.082292012
9.734999657,-2.078969787
9.75,-2.076305986
9.765000343,-2.074373509
9.779999733,-2.073195024
9.795000076,-2.072755517
9.81000042,-2.072992052
9.824999809,-2.073803136
9.840000153,-2.075055503
9.854999542,-2.076585157
9.869999886,-2.078207958
9.885000229,-2.079732133
9.899999619,-2.080964593
9.914999962,-2.081721026
9.930000305,-2.08183795
9.944999695,-2.08118046
9.960000038,-2.079648018
9.975000381,-2.077179669
9.989999771,-2.073762392
10.00500011,-2.069428258
10.02000046,-2.064250986
10.03499985,-2.058348158
10.05000019,-2.051868768
10.06499958,-2.044993969
10.07999992,-2.037922062
10.09500027,-2.030858261
10.10999966,-2.024007626
10.125,-2.017568322
10.14000034,-2.011712757
10.15499973,-2.006589223
10.17000008,-2.002307402
10.18500042,-1.998941952
10.19999981,-1.99652123
10.21500015,-1.995030284
10.22999954,-1.994414286
10.24499989,-1.994573628
10.26000023,-1.995379577
10.27499962,-1.996673666
10.28999996,-1.998278658
10.30500031,-2.000006162
10.31999969,-2.001664533
10.33500004,-2.003076315
10.35000038,-2.004080305
10.36499977,-2.004540417
10.38000011,-2.004356606
10.39500046,-2.00347052
10.40999985,-2.001861095
10.42500019,-1.99955883
10.43999958,-1.996631226
10.45499992,-1.993190052
10.47000027,-1.989377567
10.48499966,-1.985364564
10.5,-1.981340632
10.51500034,-1.977504275
10.52999973,-1.97405161
10.54500008,-1.971165487
10.56000042,-1.969015443
10.57499981,-1.967736499
10.59000015,-1.967431953
10.60499954,-1.968165157
10.61999989,-1.969953385
10.63500023,-1.972775116
10.64999962,-1.976562121
10.66499996,-1.981209131
10.68000031,-1.986573694
10.69499969,-1.992485998
10.71000004,-1.998755774
10.72500038,-2.00518385
10.73999977,-2.011567038
10.75500011,-2.017714908
10.77000046,-2.023451438
10.78499985,-2.028631507
10.80000019,-2.033142683
10.81499958,-2.036914681
10.82999992,-2.039921432
10.84500027,-2.042182606
10.85999966,-2.043760791
10.875,-2.044763524
10.89000034,-2.045328701
10.90499973,-2.045626261
10.92000008,-2.045842619
10.93500042,-2.046172534
10.94999981,-2.04681228
10.96500015,-2.047944251
10.97999954,-2.049729115
10.99499989,-2.052298438
11.01000023,-2.055746967
11.02499962,-2.060127555
11.03999996,-2.065445695
11.05500031,-2.071664795
11.06999969,-2.078697877
11.08500004,-2.086418875
11.10000038,-2.094664907
11.11499977,-2.103243664
11.13000011,-2.111939292
11.14500046,-2.120530699
11.15999985,-2.128792027
11.17500019,-2.13650969
11.18999958,-2.143492282
11.20499992,-2.14957776
11.22000027,-2.154644191
11.23499966,-2.158614224
11.25,-2.161458932
11.26500034,-2.163195596
11.27999973,-2.16389592
11.29500008,-2.163670041
11.31000042,-2.16266623
11.32499981,-2.161061912
11.34000015,-2.159051644
11.35499954,-2.156838305
11.36999989,-2.154619405
11.38500023,-2.152580905
11.39999962,-2.150882774
11.41499996,-2.149646746
11.43000031,-2.148959934
11.44499969,-2.148859215
11.46000004,-2.149338377
11.47500038,-2.150339033
11.48999977,-2.151759514
11.50500011,-2.15345524
11.52000046,-2.155247259
11.53499985,-2.156932607
11.55000019,-2.158290252
11.56499958,-2.159100605
11.57999992,-2.159148979
11.59500027,-2.158236699
11.60999966,-2.156199422
11.625,-2.152913533
11.64000034,-2.148299356
11.65499973,-2.142330136
11.67000008,-2.135032786
11.68500042,-2.126490126
11.69999981,-2.116827911
11.71500015,-2.106222245
11.72999954,-2.094878097
11.74499989,-2.083026894
11.76000023,-2.070912553
11.77499962,-2.058778205
11.78999996,-2.046855932
11.80500031,-2.03535578
11.81999969,-2.024452992
11.83500004,-2.014285739
11.85000038,-2.004943955
11.86499977,-1.99646782
11.88000011,-1.988844957
11.89500046,-1.982015732
11.90999985,-1.975870552
11.92500019,-1.97026457
11.93999958,-1.965015241
11.95499992,-1.959923176
11.97000027,-1.95477419
11.98499966,-1.949355911
12,-1.943468666
12.01500034,-1.936934497
12.02999973,-1.929610277
12.04500008,-1.921396634
12.06000042,-1.91223987
12.07499981,-1.90213941
12.09000015,-1.891148139
12.10499954,-1.879365983
12.11999989,-1.86694193
12.13500023,-1.854061906
12.14999962,-1.840938346
12.16499996,-1.827805221
12.18000031,-1.814898543
12.19499969,-1.802452606
12.21000004,-1.790683762
12.22500038,-1.779777397
12.23999977,-1.769886453
12.25500011,-1.761118481
12.27000046,-1.753532609
12.28499985,-1.747137387
12.30000019,-1.741888334
12.31499958,-1.737691604
12.32999992,-1.734411653
12.34500027,-1.731870679
12.35999966,-1.72986656
12.375,-1.728173707
12.39000034,-1.726564888
12.40499973,-1.724814277
12.42000008,-1.72271394
12.43500042,-1.720083674
12.44999981,-1.716783413
12.46500015,-1.712720099
12.47999954,-1.707847013
12.49499989,-1.702177949
12.51000023,-1.695779981
12.52499962,-1.688770446
12.53999996,-1.681313292
12.55500031,-1.673610321
12.56999969,-1.665891373
12.58500004,-1.658400423
12.60000038,-1.651387402
12.61499977,-1.645090743
12.63000011,-1.639731301
12.64500046,-1.635497223
12.65999985,-1.632539591
12.67500019,-1.63095864
12.68999958,-1.630805841
12.70499992,-1.632074748
12.72000027,-1.634708644
12.73499966,-1.638595649
12.75,-1.643578627
12.76500034,-1.649465193
12.77999973,-1.656025798
12.79500008,-1.663020161
12.81000042,-1.670200044
12.82499981,-1.677320814
12.84000015,-1.684162838
12.85499954,-1.690537884
12.86999989,-1.696294915
12.88500023,-1.701341802
12.89999962,-1.705638761
12.91499996,-1.709204766
12.93000031,-1.712118893
12.94499969,-1.714519038
12.96000004,-1.716586731
12.97500038,-1.718549384
12.98999977,-1.720658633
13.00500011,-1.723186487
13.02000046,-1.726403431
13.03499985,-1.730573827
13.05000019,-1.735938989
13.06499958,-1.742702635
13.07999992,-1.75102785
13.09500027,-1.761024027
13.10999966,-1.772742681
13.125,-1.786178991
13.14000034,-1.801264602
13.15499973,-1.817877541
13.17000008,-1.835844504
13.18500042,-1.85494861
13.19999981,-1.874943097
13.21500015,-1.895562777
13.22999954,-1.916535943
13.24499989,-1.937602344
13.26000023,-1.95852611
13.27499962,-1.979107271
13.28999996,-1.999197412
13.30500031,-2.018708704
13.31999969,-2.037616274
13.33500004,-2.055968301
13.35000038,-2.073880415
13.36499977,-2.091529916
13.38000011,-2.109154907
13.39500046,-2.127038999
13.40999985,-2.14549902
13.42500019,-2.164870659
13.43999958,-2.185498283
13.45499992,-2.207706773
13.47000027,-2.231804007
13.48499966,-2.258052629
13.5,-2.286666285
13.51500034,-2.317796469
13.52999973,-2.351529481
13.54500008,-2.387881894
13.56000042,-2.426795178
13.57499981,-2.468147083
13.59000015,-2.511752983
13.60499954,-2.557368105
13.61999989,-2.604715498
13.63500023,-2.653488196
13.64999962,-2.703366757
13.66499996,-2.754041289
13.68000031,-2.805228959
13.69499969,-2.856680637
13.71000004,-2.908212115
13.72500038,-2.959704028
13.73999977,-3.011117236
13.75500011,-3.062497235
13.77000046,-3.113974652
13.78499985,-3.165758697
13.80000019,-3.218132064
13.81499958,-3.271439532
13.82999992,-3.326072876
13.84500027,-3.382448612
13.85999966,-3.440994125
13.875,-3.502128161
13.89000034,-3.566234915
13.90499973,-3.63365785
13.92000008,-3.704672287
13.93500042,-3.77947893
13.94999981,-3.858187512
13.96500015,-3.940820007
13.97999954,-4.027295327
13.99499989,-4.117444128
14.01000023,-4.211000523
14.02499962,-4.307628341
14.03999996,-4.406920357
14.05500031,-4.50842836
14.06999969,-4.611673558
14.08500004,-4.716190286
14.10000038,-4.821528592
14.11499977,-4.927300393
14.13000011,-5.033191444
14.14500046,-5.138987185
14.15999985,-5.244594119
14.17500019,-5.350046069
14.18999958,-5.455513069
14.20499992,-5.561298376
14.22000027,-5.667831111
14.23499966,-5.77565401
14.25,-5.885395571
14.26500034,-5.997758494
14.27999973,-6.113481583
14.29500008,-6.233317418
14.31000042,-6.358009978
14.32499981,-6.48825816
14.34000015,-6.624700572
14.35499954,-6.767892873
14.36999989,-6.918296659
14.38500023,-7.076264194
14.39999962,-7.242033023
14.41499996,-7.415733024
14.43000031,-7.597385096
14.44499969,-7.78691715
14.46000004,-7.984185738
14.47500038,-8.188998162
14.48999977,-8.401138978
14.50500011,-8.620415375
14.52000046,-8.84669322
14.53499985,-9.079939824
14.55000019,-9.32027003
14.56499958,-9.56799322
14.57999992,-9.823652355
14.59500027,-10.08806251
14.60999966,-10.36234891
14.625,-10.64797284
14.64000034,-10.94674983
14.65499973,-11.26087677
14.67000008,-11.59294725
14.68500042,-11.94597508
14.69999981,-12.32342756
14.71500015,-12.72927062
14.72999954,-13.16804124
14.74499989,-13.6449609
14.76000023,-14.16608335
14.77499962,-14.73854792
14.78999996,-15.37091001
14.80500031,-16.07366613
14.81999969,-16.86003117
14.83500004,-17.74714867
14.85000038,-18.75802399
14.86499977,-19.92482755
14.88000011,-21.29473971
14.89500046,-22.9412557
14.90999985,-24.98812972
14.92500019,-27.6668595
14.93999958,-31.47501824
14.95499992,-37.48682652
14.97000027,-39.5947495
14.98499966,-33.00425897
15,-28.72510596
