0,-7.381489965
0.015,-7.382414471
0.029999999,-7.385161148
0.045000002,-7.389654681
0.059999999,-7.395765131
0.075000003,-7.403315294
0.090000004,-7.412073172
0.104999997,-7.421761368
0.119999997,-7.432049212
0.135000005,-7.442560666
0.150000006,-7.452872927
0.165000007,-7.462521427
0.180000007,-7.471003321
0.194999993,-7.477780063
0.209999993,-7.482286456
0.224999994,-7.483936203
0.239999995,-7.482132623
0.254999995,-7.476276528
0.270000011,-7.465779661
0.284999996,-7.45007135
0.300000012,-7.428615333
0.314999998,-7.400920492
0.330000013,-7.366549907
0.344999999,-7.325136651
0.360000014,-7.27638626
0.375,-7.220088875
0.389999986,-7.156119519
0.405000001,-7.084445552
0.419999987,-7.005118146
0.435000002,-6.918276287
0.449999988,-6.824135239
0.465000004,-6.722983812
0.479999989,-6.61516926
0.495000005,-6.501090079
0.50999999,-6.38118715
0.524999976,-6.255925658
0.540000021,-6.12578927
0.555000007,-5.991272122
0.569999993,-5.852862634
0.584999979,-5.711042714
0.600000024,-5.566279994
0.61500001,-5.419018107
0.629999995,-5.269682396
0.644999981,-5.118665259
0.660000026,-4.966338223
0.675000012,-4.813044237
0.689999998,-4.659095665
0.704999983,-4.504783652
0.720000029,-4.350375329
0.735000014,-4.196118622
0.75,-4.042240742
0.764999986,-3.888957971
0.779999971,-3.736468889
0.795000017,-3.584970801
0.810000002,-3.434653145
0.824999988,-3.285700112
0.839999974,-3.138303371
0.855000019,-2.992653924
0.870000005,-2.848954696
0.88499999,-2.707410313
0.899999976,-2.568247299
0.915000021,-2.431698451
0.930000007,-2.298016969
0.944999993,-2.167468035
0.959999979,-2.04033799
0.975000024,-1.916932664
0.99000001,-1.797569893
1.004999995,-1.682584358
1.019999981,-1.572331916
1.034999967,-1.46717205
1.049999952,-1.367477307
1.065000057,-1.273624049
1.080000043,-1.185988382
1.095000029,-1.104943704
1.110000014,-1.030849626
1.125,-0.964048752
1.139999986,-0.904860667
1.154999971,-0.85357313
1.169999957,-0.810441546
1.184999943,-0.77567623
1.200000048,-0.74943774
1.215000033,-0.731839699
1.230000019,-0.722936259
1.245000005,-0.72272936
1.25999999,-0.731161847
1.274999976,-0.748121114
1.289999962,-0.773437754
1.304999948,-0.806898598
1.320000052,-0.848236952
1.335000038,-0.897150487
1.350000024,-0.95330263
1.36500001,-1.016330424
1.379999995,-1.085847361
1.394999981,-1.16145354
1.409999967,-1.242743147
1.424999952,-1.329311824
1.440000057,-1.420756713
1.455000043,-1.516683651
1.470000029,-1.616720197
1.485000014,-1.720503746
1.5,-1.827697543
1.514999986,-1.937988621
1.529999971,-2.051088723
1.544999957,-2.166735803
1.559999943,-2.284696622
1.575000048,-2.404764955
1.590000033,-2.526763758
1.605000019,-2.65054206
1.620000005,-2.775976366
1.63499999,-2.902972164
1.649999976,-3.031457782
1.664999962,-3.161386539
1.679999948,-3.29273583
1.695000052,-3.425506082
1.710000038,-3.559718712
1.725000024,-3.695415678
1.74000001,-3.832657808
1.754999995,-3.971525149
1.769999981,-4.112117614
1.784999967,-4.254547443
1.799999952,-4.398945365
1.815000057,-4.545456595
1.830000043,-4.694238519
1.845000029,-4.845466367
1.860000014,-4.999323943
1.875,-5.156009092
1.889999986,-5.315727829
1.904999971,-5.478701064
1.919999957,-5.645153418
1.934999943,-5.815323
1.950000048,-5.989451201
1.965000033,-6.167785826
1.980000019,-6.350583102
1.995000005,-6.538098239
2.00999999,-6.730589505
2.025000095,-6.928316115
2.039999962,-7.131535148
2.055000067,-7.340498548
2.069999933,-7.555449614
2.085000038,-7.776624522
2.099999905,-8.004242711
2.11500001,-8.23850721
2.130000114,-8.479601776
2.144999981,-8.727678444
2.160000086,-8.982861859
2.174999952,-9.245232361
2.190000057,-9.514828823
2.204999924,-9.791633532
2.220000029,-10.07556723
2.234999895,-10.36647102
2.25,-10.66410901
2.265000105,-10.96814142
2.279999971,-11.27812029
2.295000076,-11.59346241
2.309999943,-11.91344932
2.325000048,-12.23718997
2.339999914,-12.56362794
2.355000019,-12.89150008
2.369999886,-13.21934186
2.38499999,-13.54546496
2.400000095,-13.86795694
2.414999962,-14.18469601
2.430000067,-14.4933499
2.444999933,-14.79142659
2.460000038,-15.07630825
2.474999905,-15.34533653
2.49000001,-15.59588627
2.505000114,-15.82547822
2.519999981,-16.03188043
2.535000086,-16.21322961
2.549999952,-16.36812265
2.565000057,-16.49569507
2.579999924,-16.59566288
2.595000029,-16.66833662
2.609999895,-16.71457791
2.625,-16.73574161
2.640000105,-16.73357444
2.654999971,-16.71011794
2.670000076,-16.66759605
2.684999943,-16.60830783
2.700000048,-16.53455229
2.714999914,-16.44854057
2.730000019,-16.35236121
2.744999886,-16.2479239
2.75999999,-16.136971
2.775000095,-16.02104215
2.789999962,-15.90149435
2.805000067,-15.77950764
2.819999933,-15.65609584
2.835000038,-15.53212627
2.849999905,-15.40833918
2.86500001,-15.2853532
2.880000114,-15.16369529
2.894999981,-15.04380543
2.910000086,-14.92605053
2.924999952,-14.81074182
2.940000057,-14.69813814
2.954999924,-14.58845537
2.970000029,-14.48188199
2.984999895,-14.3785691
3,-14.27864927
3.015000105,-14.18223572
3.029999971,-14.08942674
3.045000076,-14.00030189
3.059999943,-13.91493524
3.075000048,-13.83338869
3.089999914,-13.75571689
3.105000019,-13.68196499
3.119999886,-13.61217534
3.13499999,-13.54638255
3.150000095,-13.48461357
3.164999962,-13.42689693
3.180000067,-13.37325193
3.194999933,-13.32369089
3.210000038,-13.27822758
3.224999905,-13.23686954
3.24000001,-13.19961848
3.255000114,-13.16647534
3.269999981,-13.13743466
3.285000086,-13.11248903
3.299999952,-13.09162567
3.315000057,-13.07482966
3.329999924,-13.06208259
3.345000029,-13.05336179
3.359999895,-13.04863985
3.375,-13.04788944
3.390000105,-13.05107611
3.404999971,-13.05816458
3.420000076,-13.06911485
3.434999943,-13.0838839
3.450000048,-13.10242569
3.464999914,-13.12468924
3.480000019,-13.15062282
3.494999886,-13.18016914
3.50999999,-13.21326584
3.525000095,-13.24985138
3.539999962,-13.28985695
3.555000067,-13.33321093
3.569999933,-13.37983851
3.585000038,-13.4296614
3.599999905,-13.48259504
3.61500001,-13.53855494
3.630000114,-13.59745235
3.644999981,-13.65919203
3.660000086,-13.7236693
3.674999952,-13.79078955
3.690000057,-13.86044616
3.704999924,-13.93252728
3.720000029,-14.00691837
3.734999895,-14.08350171
3.75,-14.16215851
3.765000105,-14.24275915
3.779999971,-14.32517994
3.795000076,-14.40928686
3.809999943,-14.49494185
3.825000048,-14.58200887
3.839999914,-14.6703426
3.855000019,-14.75980092
3.869999886,-14.85023599
3.88499999,-14.94149574
3.900000095,-15.03342919
3.914999962,-15.12587682
3.930000067,-15.21868606
3.944999933,-15.31169211
3.960000038,-15.40473994
3.974999905,-15.49766733
3.99000001,-15.59030944
4.005000114,-15.68250177
4.019999981,-15.77408353
4.034999847,-15.86488847
4.050000191,-15.9547582
4.065000057,-16.0435226
4.079999924,-16.13102801
4.09499979,-16.21711106
4.110000134,-16.30161533
4.125,-16.38438096
4.139999866,-16.46526223
4.15500021,-16.54410305
4.170000076,-16.62076289
4.184999943,-16.69509254
4.199999809,-16.76696059
4.215000153,-16.83623091
4.230000019,-16.90277168
4.244999886,-16.96646384
4.260000229,-17.02718777
4.275000095,-17.08482608
4.289999962,-17.13927796
4.304999828,-17.19043278
4.320000172,-17.23820257
4.335000038,-17.28249336
4.349999905,-17.32321954
4.364999771,-17.36030873
4.380000114,-17.3936881
4.394999981,-17.42329519
4.409999847,-17.44907279
4.425000191,-17.47097636
4.440000057,-17.48896228
4.454999924,-17.50300221
4.46999979,-17.51307459
4.485000134,-17.51917263
4.5,-17.52129347
4.514999866,-17.51945714
4.53000021,-17.51368449
4.545000076,-17.50402314
4.559999943,-17.49052436
4.574999809,-17.47326657
4.590000153,-17.45233897
4.605000019,-17.42784397
4.619999886,-17.39991723
4.635000229,-17.36869562
4.650000095,-17.33434646
4.664999962,-17.29705312
4.679999828,-17.25702181
4.695000172,-17.21446169
4.710000038,-17.16961553
