#Parameters = {er=8.92080759; tanD=0.52066565; PHANUP=10; a=0.95; b=0.5; c=1; d=1; gl=0; gw=30; l=8.5; l1=11; l2=13; mt=0.018; r=14; s=2; sf=1; sf1=1; sgl=2; sgw=2; sl=53; sl1=60; slotl=-2; slotw=1; sls=0; stripl=15; stripw=0.5; sw=30; t=0.13; w=1}
#"Frequency / GHz"	"S1,1 (6) [Magnitude]"
#----------------------------------------
0.0000000000000	-22.085865264845
0.014999999664724	-22.071315579685
0.029999999329448	-22.028271828440
0.045000001788139	-21.958491030531
0.059999998658895	-21.864699336285
0.075000002980232	-21.750313739479
0.090000003576279	-21.619161170024
0.10499999672174	-21.475138756189
0.11999999731779	-21.321978636855
0.13500000536442	-21.162997961054
0.15000000596046	-21.000952894588
0.16500000655651	-20.837923672842
0.18000000715256	-20.675242652319
0.19499999284744	-20.513451460388
0.20999999344349	-20.352300612784
0.22499999403954	-20.190742481738
0.23999999463558	-20.026959421257
0.25499999523163	-19.858425001534
0.27000001072884	-19.681977157179
0.28499999642372	-19.493953326594
0.30000001192093	-19.290371161317
0.31499999761581	-19.067159571688
0.33000001311302	-18.820444209060
0.34499999880791	-18.546845760361
0.36000001430511	-18.243781847294
0.37500000000000	-17.909714994945
0.38999998569489	-17.544300628513
0.40500000119209	-17.148432412845
0.41999998688698	-16.724153353362
0.43500000238419	-16.274470189639
0.44999998807907	-15.803099015086
0.46500000357628	-15.314176336391
0.47999998927116	-14.811992163453
0.49500000476837	-14.300771225213
0.50999999046326	-13.784491410990
0.52499997615814	-13.266775950418
0.54000002145767	-12.750836295757
0.55500000715256	-12.239441149633
0.56999999284744	-11.734937615286
0.58499997854233	-11.239274152207
0.60000002384186	-10.754037576328
0.61500000953674	-10.280502327288
0.62999999523163	-9.8196636523104
0.64499998092651	-9.3722908563417
0.66000002622604	-8.9389548194120
0.67500001192093	-8.5200633007882
0.68999999761581	-8.1158921045739
0.70499998331070	-7.7265993726927
0.72000002861023	-7.3522568986938
0.73500001430511	-6.9928605979486
0.75000000000000	-6.6483420049373
0.76499998569489	-6.3185847649616
0.77999997138977	-6.0034353315036
0.79500001668930	-5.7026973741581
0.81000000238419	-5.4161595319324
0.82499998807907	-5.1435835777302
0.83999997377396	-4.8847149376138
0.85500001907349	-4.6392889320219
0.87000000476837	-4.4070310714693
0.88499999046326	-4.1876621881581
0.89999997615814	-3.9808987872898
0.91500002145767	-3.7864587983732
0.93000000715256	-3.6040599645111
0.94499999284744	-3.4334232215860
0.95999997854233	-3.2742767010952
0.97500002384186	-3.1263547455637
0.99000000953674	-2.9894006168406
1.0049999952316	-2.8631674227524
1.0199999809265	-2.7474181911975
1.0349999666214	-2.6419290050946
1.0499999523163	-2.5464912200729
1.0650000572205	-2.4609050638386
1.0800000429153	-2.3849905516050
1.0950000286102	-2.3185836257016
1.1100000143051	-2.2615310631532
1.1250000000000	-2.2137029523857
1.1399999856949	-2.1749811694870
1.1549999713898	-2.1452691314890
1.1699999570847	-2.1244849459904
1.1849999427795	-2.1125663887497
1.2000000476837	-2.1094670864096
1.2150000333786	-2.1151623259404
1.2300000190735	-2.1296431908018
1.2450000047684	-2.1529196253314
1.2599999904633	-2.1850190871910
1.2749999761581	-2.2259855461421
1.2899999618530	-2.2758849538327
1.3049999475479	-2.3347957226004
1.3200000524521	-2.4028149797570
1.3350000381470	-2.4800574270992
1.3500000238419	-2.5666529182656
1.3650000095367	-2.6627487248346
1.3799999952316	-2.7685030940506
1.3949999809265	-2.8840929526244
1.4099999666214	-3.0097088602521
1.4249999523163	-3.1455534957897
1.4400000572205	-3.2918409768081
1.4550000429153	-3.4488030106412
1.4700000286102	-3.6166747471359
1.4850000143051	-3.7957060752693
1.5000000000000	-3.9861590160141
1.5149999856949	-4.1883024320937
1.5299999713898	-4.4024092485645
1.5449999570847	-4.6287685974205
1.5599999427795	-4.8676715248914
1.5750000476837	-5.1194169195411
1.5900000333786	-5.3843106406977
1.6050000190735	-5.6626627965593
1.6200000047684	-5.9547935035822
1.6349999904633	-6.2610223787031
1.6499999761581	-6.5816816488532
1.6649999618530	-6.9171040740769
1.6799999475479	-7.2676324655697
1.6950000524521	-7.6336123814486
1.7100000381470	-8.0153993625143
1.7250000238419	-8.4133545057802
1.7400000095367	-8.8278472011128
1.7549999952316	-9.2592534360019
1.7699999809265	-9.7079520555371
1.7849999666214	-10.174330575318
1.7999999523163	-10.658775860334
1.8150000572205	-11.161666633748
1.8300000429153	-11.683370909099
1.8450000286102	-12.224221771076
1.8600000143051	-12.784502735384
1.8750000000000	-13.364408417289
1.8899999856949	-13.963989440341
1.9049999713898	-14.583080267404
1.9199999570847	-15.221174239310
1.9349999427795	-15.877264799612
1.9500000476837	-16.549585375758
1.9650000333786	-17.235268202962
1.9800000190735	-17.929847842205
1.9950000047684	-18.626614731752
2.0099999904633	-19.315800914386
2.0250000953674	-19.983688998322
2.0399999618530	-20.611856330088
2.0550000667572	-21.177058256564
2.0699999332428	-21.652397597267
2.0850000381470	-22.010466244858
2.0999999046326	-22.228404119685
2.1150000095367	-22.293485152739
2.1300001144409	-22.206686965551
2.1449999809265	-21.982296370846
2.1600000858307	-21.643768170856
2.1749999523163	-21.218084030357
2.1900000572205	-20.731015454457
2.2049999237061	-20.204403493611
2.2200000286102	-19.655292929964
2.2349998950958	-19.096231612268
2.2500000000000	-18.536075659787
2.2650001049042	-17.980872945367
2.2799999713898	-17.434639516969
2.2950000762939	-16.899971043237
2.3099999427795	-16.378490856983
2.3250000476837	-15.871173927040
2.3399999141693	-15.378561057975
2.3550000190735	-14.900908568557
2.3699998855591	-14.438288908261
2.3849999904633	-13.990655284268
2.4000000953674	-13.557884426094
2.4149999618530	-13.139801921203
2.4300000667572	-12.736209760794
2.4449999332428	-12.346876497510
2.4600000381470	-11.971566379317
2.4749999046326	-11.610029733829
2.4900000095367	-11.262012891678
2.5050001144409	-10.927253121916
2.5199999809265	-10.605488145582
2.5350000858307	-10.296447379584
2.5499999523163	-9.9998638861526
2.5650000572205	-9.7154640714529
2.5799999237061	-9.4429765062467
2.5950000286102	-9.1821273126491
2.6099998950958	-8.9326428581182
2.6250000000000	-8.6942509514063
2.6400001049042	-8.4666791864690
2.6549999713898	-8.2496599823933
2.6700000762939	-8.0429240513948
2.6849999427795	-7.8462092561236
2.7000000476837	-7.6592514021400
2.7149999141693	-7.4817951280030
2.7300000190735	-7.3135859883111
2.7449998855591	-7.1543747874400
2.7599999904633	-7.0039190646435
2.7750000953674	-6.8619770257434
2.7899999618530	-6.7283194356747
2.8050000667572	-6.6027137641000
2.8199999332428	-6.4849421417093
2.8350000381470	-6.3747841000593
2.8499999046326	-6.2720303014750
2.8650000095367	-6.1764759634686
2.8800001144409	-6.0879249667206
2.8949999809265	-6.0061829360918
2.9100000858307	-5.9310644396430
2.9249999523163	-5.8623894303408
2.9400000572205	-5.7999846893893
2.9549999237061	-5.7436837060908
2.9700000286102	-5.6933227076302
2.9849998950958	-5.6487484874245
3.0000000000000	-5.6098111126615
3.0150001049042	-5.5763673527145
3.0299999713898	-5.5482797574915
3.0450000762939	-5.5254176090355
3.0599999427795	-5.5076540256280
3.0750000476837	-5.4948703458643
3.0899999141693	-5.4869530041144
3.1050000190735	-5.4837959223460
3.1199998855591	-5.4852923828575
3.1349999904633	-5.4913485329898
3.1500000953674	-5.5018723072606
3.1649999618530	-5.5167799946748
3.1800000667572	-5.5359919473265
3.1949999332428	-5.5594325403764
3.2100000381470	-5.5870346003093
3.2249999046326	-5.6187352381581
3.2400000095367	-5.6544748184636
3.2550001144409	-5.6942041171861
3.2699999809265	-5.7378728518838
3.2850000858307	-5.7854399514571
3.2999999523163	-5.8368696057082
3.3150000572205	-5.8921293804718
3.3299999237061	-5.9511885122720
3.3450000286102	-6.0140241942297
3.3599998950958	-6.0806193696747
3.3750000000000	-6.1509525566594
3.3900001049042	-6.2250138486175
3.4049999713898	-6.3027897686690
3.4200000762939	-6.3842743589270
3.4349999427795	-6.4694565170090
3.4500000476837	-6.5583303384116
3.4649999141693	-6.6508895369452
3.4800000190735	-6.7471236610067
3.4949998855591	-6.8470211184049
3.5099999904633	-6.9505672972097
3.5250000953674	-7.0577437619807
3.5399999618530	-7.1685238625064
3.5550000667572	-7.2828709570065
3.5699999332428	-7.4007433450228
3.5850000381470	-7.5220806027327
3.5999999046326	-7.6468151049688
3.6150000095367	-7.7748565617270
3.6300001144409	-7.9060948103625
3.6449999809265	-8.0403979840419
3.6600000858307	-8.1776086434304
3.6749999523163	-8.3175361447421
